trade_id,direction,entry_time,entry_price,exit_time,exit_price,close_reason,hold_bars,gross_pnl,fee,net_pnl,pnl_pct
80,short,2026-03-06 20:30:00,1.35612872,2026-03-06 22:45:00,1.3696900072,SL,27,-105.2975,0.0,-105.2975,-1.0202
81,long,2026-03-07 00:10:00,1.3660731599999998,2026-03-07 04:00:00,1.3611,SIGNAL,46,-39.2267,0.0,-39.2267,-0.384
82,short,2026-03-07 04:25:00,1.36312732,2026-03-07 08:25:00,1.3673,TIME,48,-33.1937,0.0,-33.1937,-0.3262
83,long,2026-03-07 10:10:00,1.36837362,2026-03-07 13:35:00,1.3627,SIGNAL,41,-44.078,0.0,-44.078,-0.4345
84,short,2026-03-07 15:30:00,1.36082778,2026-03-07 19:30:00,1.3522,TIME,48,62.0245,0.0,62.0245,0.6141
85,short,2026-03-07 22:10:00,1.35292936,2026-03-08 02:10:00,1.3566,TIME,48,-29.607,0.0,-29.607,-0.2914
86,short,2026-03-08 02:30:00,1.3522295,2026-03-08 06:30:00,1.3501,TIME,48,13.9326,0.0,13.9326,0.1375
87,long,2026-03-08 07:05:00,1.35937182,2026-03-08 11:05:00,1.3598,TIME,48,1.166,0.0,1.166,0.0115
88,short,2026-03-08 14:30:00,1.3477304,2026-03-08 18:30:00,1.3462,TIME,48,9.4952,0.0,9.4952,0.0936
89,long,2026-03-08 20:20:00,1.3537706999999999,2026-03-08 22:00:00,1.3402329929999999,SL,20,-103.5757,0.0,-103.5757,-1.0198
90,short,2026-03-09 00:00:00,1.34283138,2026-03-09 00:30:00,1.3534,SIGNAL,6,-81.1467,0.0,-81.1467,-0.8072
91,long,2026-03-09 01:35:00,1.3507701,2026-03-09 02:10:00,1.3423,SIGNAL,7,-64.5104,0.0,-64.5104,-0.6469
92,long,2026-03-09 03:05:00,1.3574714399999999,2026-03-09 05:00:00,1.3438967255999998,SL,23,-101.0341,0.0,-101.0341,-1.0198
93,long,2026-03-09 06:15:00,1.35587112,2026-03-09 07:00:00,1.3423124088,SL,9,-100.0037,0.0,-100.0037,-1.0198
94,long,2026-03-09 10:25:00,1.35287052,2026-03-09 14:25:00,1.3659,TIME,48,91.5204,0.0,91.5204,0.9429
95,long,2026-03-09 14:55:00,1.36497294,2026-03-09 18:55:00,1.3617,TIME,48,-25.4479,0.0,-25.4479,-0.2597
96,long,2026-03-09 19:50:00,1.37247444,2026-03-09 23:50:00,1.3613,TIME,48,-81.5027,0.0,-81.5027,-0.834
97,long,2026-03-10 01:10:00,1.37047404,2026-03-10 05:10:00,1.386,TIME,48,107.8257,0.0,107.8257,1.1127
98,long,2026-03-10 05:45:00,1.38557706,2026-03-10 09:45:00,1.4158,TIME,48,211.7298,0.0,211.7298,2.1608
99,short,2026-03-10 13:40:00,1.38982198,2026-03-10 14:30:00,1.4037201998,SL,10,-102.1254,0.0,-102.1254,-1.0202
100,short,2026-03-10 21:15:00,1.3879223600000001,2026-03-11 01:15:00,1.3866,TIME,48,7.4604,0.0,7.4604,0.0753
101,long,2026-03-11 02:10:00,1.38787752,2026-03-11 02:20:00,1.3853,SIGNAL,2,-20.3945,0.0,-20.3945,-0.2057
102,short,2026-03-11 07:35:00,1.37462502,2026-03-11 11:35:00,1.3756,TIME,48,-8.9989,0.0,-8.9989,-0.0909
103,long,2026-03-11 14:05:00,1.39307856,2026-03-11 15:30:00,1.3791477744,SL,17,-100.8202,0.0,-100.8202,-1.0198
104,long,2026-03-11 17:05:00,1.3927785000000001,2026-03-11 20:20:00,1.3888,SIGNAL,39,-29.9038,0.0,-29.9038,-0.3056
105,short,2026-03-11 21:30:00,1.3902219,2026-03-12 01:30:00,1.3778,TIME,48,85.234,0.0,85.234,0.8737
106,short,2026-03-12 03:50:00,1.37282538,2026-03-12 07:50:00,1.3765,TIME,48,-28.3141,0.0,-28.3141,-0.2877
107,long,2026-03-12 08:20:00,1.38067608,2026-03-12 12:20:00,1.3905,TIME,48,67.8422,0.0,67.8422,0.6914
108,long,2026-03-12 12:50:00,1.3881775799999998,2026-03-12 14:35:00,1.3742958041999997,SL,21,-100.7594,0.0,-100.7594,-1.0198
109,short,2026-03-12 16:10:00,1.3732252999999999,2026-03-12 20:10:00,1.3749,TIME,48,-13.8848,0.0,-13.8848,-0.142
110,short,2026-03-12 20:30:00,1.37332528,2026-03-12 23:00:00,1.3870585328,SL,30,-99.6293,0.0,-99.6293,-1.0202
111,long,2026-03-13 03:55:00,1.41268248,2026-03-13 07:55:00,1.4153,TIME,48,15.9731,0.0,15.9731,0.1653
112,long,2026-03-13 08:20:00,1.41898374,2026-03-13 12:20:00,1.4262,TIME,48,47.2917,0.0,47.2917,0.4884
113,long,2026-03-13 12:40:00,1.42958586,2026-03-13 15:35:00,1.4152900014,SL,35,-99.2194,0.0,-99.2194,-1.0198
114,short,2026-03-13 17:00:00,1.40711852,2026-03-13 21:00:00,1.4038,TIME,48,20.7899,0.0,20.7899,0.2159
115,short,2026-03-13 21:30:00,1.3999199599999999,2026-03-14 01:30:00,1.3962,TIME,48,23.7199,0.0,23.7199,0.2458
116,long,2026-03-14 03:10:00,1.40158026,2026-03-14 06:35:00,1.3875644574000001,SL,41,-98.6615,0.0,-98.6615,-1.0198
117,short,2026-03-14 08:45:00,1.3920215400000002,2026-03-14 12:45:00,1.3892,TIME,48,17.4985,0.0,17.4985,0.1827
118,short,2026-03-14 14:15:00,1.39102174,2026-03-14 18:15:00,1.3896,TIME,48,7.8886,0.0,7.8886,0.0822
119,short,2026-03-14 20:05:00,1.3892221,2026-03-14 23:05:00,1.403114321,SL,36,-97.9526,0.0,-97.9526,-1.0202
120,long,2026-03-15 04:10:00,1.4177834999999999,2026-03-15 08:10:00,1.4106,TIME,48,-50.0419,0.0,-50.0419,-0.5266
121,long,2026-03-15 09:55:00,1.4150829600000001,2026-03-15 13:55:00,1.4233,TIME,48,52.9915,0.0,52.9915,0.5606
122,long,2026-03-15 15:15:00,1.4204840399999998,2026-03-15 16:10:00,1.4156,SIGNAL,11,-34.5802,0.0,-34.5802,-0.3638
123,short,2026-03-15 17:35:00,1.41331728,2026-03-15 18:15:00,1.4189,SIGNAL,8,-39.316,0.0,-39.316,-0.4151
124,long,2026-03-15 18:35:00,1.41838362,2026-03-15 19:35:00,1.4124,SIGNAL,12,-41.6703,0.0,-41.6703,-0.4418
125,short,2026-03-15 20:05:00,1.41091776,2026-03-15 21:20:00,1.4185,SIGNAL,15,-52.3539,0.0,-52.3539,-0.5575
126,long,2026-03-16 01:55:00,1.4472894,2026-03-16 05:55:00,1.4811,TIME,48,216.246,0.0,216.246,2.3157
127,long,2026-03-16 06:40:00,1.4797959,2026-03-16 08:50:00,1.464997941,SL,26,-97.4382,0.0,-97.4382,-1.0198
128,long,2026-03-16 13:00:00,1.47669528,2026-03-16 17:00:00,1.5085,TIME,48,201.7548,0.0,201.7548,2.1333
129,long,2026-03-16 21:05:00,1.52760546,2026-03-17 01:05:00,1.5688,TIME,48,258.4867,0.0,258.4867,2.6761
130,long,2026-03-17 02:15:00,1.57651524,2026-03-17 03:30:00,1.5607500876,SL,15,-101.1381,0.0,-101.1381,-1.0198
131,short,2026-03-17 06:30:00,1.52139566,2026-03-17 07:15:00,1.5366096166,SL,9,-100.1459,0.0,-100.1459,-1.0202
132,short,2026-03-17 08:55:00,1.52029588,2026-03-17 12:55:00,1.5049,TIME,48,96.471,0.0,96.471,0.9929
133,short,2026-03-17 13:30:00,1.51189756,2026-03-17 16:20:00,1.5270165356,SL,34,-100.1085,0.0,-100.1085,-1.0202
134,short,2026-03-17 23:20:00,1.5238951600000001,2026-03-18 02:30:00,1.5285,SIGNAL,38,-31.2972,0.0,-31.2972,-0.3222
135,long,2026-03-18 05:15:00,1.53460686,2026-03-18 06:35:00,1.5252,SIGNAL,16,-61.2685,0.0,-61.2685,-0.6329
136,short,2026-03-18 07:00:00,1.52259542,2026-03-18 11:00:00,1.5058,TIME,48,104.2129,0.0,104.2129,1.0833
137,short,2026-03-18 20:00:00,1.44911012,2026-03-18 21:20:00,1.4636012212,SL,16,-99.206,0.0,-99.206,-1.0202
138,short,2026-03-19 01:05:00,1.4590081400000001,2026-03-19 03:15:00,1.47,SIGNAL,26,-74.4519,0.0,-74.4519,-0.7735
139,long,2026-03-19 06:10:00,1.47299454,2026-03-19 07:15:00,1.4582645946,SL,13,-97.3961,0.0,-97.3961,-1.0198
140,short,2026-03-19 07:50:00,1.4618075799999999,2026-03-19 11:50:00,1.4583,TIME,48,20.7965,0.0,20.7965,0.22
141,short,2026-03-19 14:30:00,1.44351124,2026-03-19 18:30:00,1.4314,TIME,48,77.6084,0.0,77.6084,0.8192
142,short,2026-03-20 00:35:00,1.4488101800000002,2026-03-20 01:00:00,1.4547,SIGNAL,5,-40.7477,0.0,-40.7477,-0.4266
143,long,2026-03-20 03:25:00,1.45499094,2026-03-20 07:25:00,1.4495,TIME,48,-37.7874,0.0,-37.7874,-0.3973
144,long,2026-03-20 08:10:00,1.46369268,2026-03-20 08:15:00,1.4612,FORCE,1,-18.0239,0.0,-18.0239,-0.1903
